 TIME                    	Pump1flow                	PumpDeaLPflow            	PumpDeaHPflow            	
  +1.2200000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2212500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2225000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2237500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2250000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2262500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2275000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2287500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2300000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2312500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2325000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2337500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2350000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2362500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2375000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2387500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2400000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2412500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2425000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2437500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2450000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2462500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2475000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2487500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2500000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2512500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2525000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2537500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2550000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2562500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2575000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2587500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2600000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2612500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2625000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2637500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2650000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2662500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2675000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2687500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2700000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2712500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2725000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2737500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2750000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2762500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2775000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2787500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2800000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2812500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2825000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2837500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2850000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2862500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2875000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.2887500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.2900000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.2912500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.2925000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.2937500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.2950000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.2962500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.2975000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.2987500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3000000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3012500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3025000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3037500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3050000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3062500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3075000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3087500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3100000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3112500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3125000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3137500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3150000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3162500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3175000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3187500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3200000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3212500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3225000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3237500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3250000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3262500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3275000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3287500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3300000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3312500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3325000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3337500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3350000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3362500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3375000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3387500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3400000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3412500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3425000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3437500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3450000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3462500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3475000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3487500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3500000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3512500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3525000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3537500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3550000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3562500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3575000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3587500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3600000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3612500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3625000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3637500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3650000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3662500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3675000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3687500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3700000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3712500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3725000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3737500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3750000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3762500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3775000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3787500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3800000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3812500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3825000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3837500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3850000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3862500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3875000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.3887500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.3900000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.3912500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.3925000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.3937500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.3950000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.3962500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.3975000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.3987500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4000000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4012500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4025000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4037500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4050000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4062500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4075000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4087500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4100000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4112500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4125000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4137500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4150000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4162500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4175000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4187500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4200000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4212500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4225000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4237500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4250000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4262500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4275000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4287500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4300000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4312500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4325000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4337500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4350000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4362500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4375000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4387500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4400000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4412500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4425000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4437500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4450000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4462500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4475000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4487500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4500000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4512500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4525000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4537500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4550000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4562500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4575000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4587500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4600000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4612500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4625000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4637500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4650000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4662500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4675000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4687500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4700000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4712500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4725000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4737500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4750000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4762500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4775000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4787500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4800000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4812500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4825000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4837500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4850000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4862500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4875000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.4887500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.4900000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.4912500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.4925000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.4937500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.4950000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.4962500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.4975000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.4987500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5000000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5012500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5025000000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5037500000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5050000000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5062500000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5075000000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5087500000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5100000000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5112500000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5125000000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
  +1.5137500000000000E+02	  +8.4338403211985118E+04	  +9.7169946280043194E+04	  +1.1231000000000000E+05	
  +1.5150000000000000E+02	  +8.4338396828478333E+04	  +9.7169948252807502E+04	  +1.1231000000000000E+05	
  +1.5162500000000000E+02	  +8.4338396186850470E+04	  +9.7169940373654696E+04	  +1.1231000000000000E+05	
  +1.5175000000000000E+02	  +8.4338397696660424E+04	  +9.7169939945659877E+04	  +1.1231000000000000E+05	
  +1.5187500000000000E+02	  +8.4338394634683063E+04	  +9.7169941394508933E+04	  +1.1231000000000000E+05	
  +1.5200000000000000E+02	  +8.4338395401692222E+04	  +9.7169934635286118E+04	  +1.1231000000000000E+05	
  +1.5212500000000000E+02	  +8.4338395611569678E+04	  +9.7169935703142575E+04	  +1.1231000000000000E+05	
  +1.5225000000000000E+02	  +8.4338395152691330E+04	  +9.7169938369283904E+04	  +1.1231000000000000E+05	
  +1.5237500000000000E+02	  +8.4338403190013749E+04	  +9.7169938262235679E+04	  +1.1231000000000000E+05	
